,REG,Week,HVO,Diesel,CLASS,miles,GB,IE,AT,BE,DE,DK,ES,FR,IT,NL,NO,PT,SE,CH,LU,PL,HR,SI,fuel,mpg
1248,truck32,10,286.18,0.0,VAN,2000.855681818182,2000.855681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.18,31.78443639163051
1249,truck32,11,265.42,0.0,VAN,1486.865340909091,1486.865340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.42,25.466896457137402
1250,truck32,12,256.51,0.0,VAN,1425.059659090909,1425.059659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.51,25.256128281925037
1251,truck32,13,121.38999999999999,0.0,VAN,718.5857954545455,718.5857954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.38999999999999,26.911242267550502
1252,truck32,14,196.15,0.0,VAN,951.7698863636364,951.7698863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.15,22.058789511592476
1253,truck32,15,209.5,0.0,VAN,1304.484659090909,1304.484659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.5,28.306943502847687
1254,truck32,16,214.48000000000002,0.0,VAN,1429.534090909091,1429.534090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.48000000000002,30.300217434450342
1255,truck32,17,216.92000000000002,0.0,VAN,1218.8420454545455,1218.8420454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.92000000000002,25.54382092209319
1256,truck32,18,250.44,30.01,VAN,1577.940340909091,1577.940340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.45,25.578387607072244
1257,truck32,19,171.81,0.0,VAN,817.4778409090909,817.4778409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.81,21.630451299565856
1258,truck32,20,196.59,0.0,VAN,1307.0238636363636,1307.0238636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.59,30.224569491014986
1259,truck32,21,318.25,0.0,VAN,1572.7613636363635,1572.7613636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.25,22.466346292580162
1260,truck32,22,204.3,0.0,VAN,1243.0954545454547,1243.0954545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.3,27.66139899635118
1261,truck32,23,256.76,0.0,VAN,1544.1255681818182,1544.1255681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.76,27.3396705259997
1262,truck32,24,220.59,0.0,VAN,1521.4522727272727,1521.4522727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.59,31.355269787944728
1263,truck32,25,254.15,0.0,VAN,1575.1869318181818,1575.1869318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.15,28.176043906627264
1264,truck32,26,176.65,0.0,VAN,1086.1289772727273,1086.1289772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.65,27.95154306419345
1265,truck32,27,240.11,0.0,VAN,1473.0113636363635,1473.0113636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.11,27.88906013957618
1266,truck32,28,130.17,0.0,VAN,962.0238636363637,962.0238636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.17,33.59796470952322
1267,truck32,29,140.68,0.0,VAN,952.128409090909,952.128409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.68,30.768136474865585
1268,truck32,30,141.5,0.0,VAN,859.9,859.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5,27.626733505300354
1269,truck32,31,232.07999999999998,0.0,VAN,1046.65,1046.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.07999999999998,20.50226257540504
1270,truck32,32,209.65,0.0,VAN,1278.834659090909,1278.834659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.65,27.73049108202524
1271,truck32,33,242.48000000000002,0.0,VAN,1424.6295454545455,1424.6295454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.48000000000002,26.709395126589634
1272,truck32,34,231.52,0.0,VAN,1358.853409090909,1358.853409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.52,26.682230021311724
1273,truck32,35,183.56,0.0,VAN,1119.6142045454544,1119.6142045454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.56,27.728627909904365
1274,truck32,36,249.17,0.0,VAN,1503.1284090909091,1503.1284090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.17,27.424477382044756
1275,truck32,37,197.03,0.0,VAN,1186.7727272727273,1186.7727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.03,27.382508388201153
1276,truck32,38,232.56,0.0,VAN,1441.8431818181818,1441.8431818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.56,28.18519466129953
1277,truck32,39,231.69,0.0,VAN,1492.772159090909,1492.772159090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.69,29.290330116628216
1278,truck32,40,233.82,0.0,VAN,1569.2704545454544,1569.2704545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.82,30.5108404785927
1279,truck32,41,198.1,0.0,VAN,1576.0886363636364,1576.0886363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.1,36.16880761679134
1280,truck32,42,265.65,0.0,VAN,1249.0863636363638,1249.0863636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.65,21.37571626901426
1281,truck32,43,204.87,0.0,VAN,1403.4352272727274,1403.4352272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.87,31.142396897311823
1282,truck32,44,292.05,0.0,VAN,1590.1511363636364,1590.1511363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.05,24.752508746828845
1283,truck32,45,221.27,0.0,VAN,1381.9045454545455,1381.9045454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.27,28.391839992070572
1284,truck32,46,74.2,0.0,VAN,453.34659090909093,453.34659090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,27.77566581490444
1285,truck32,47,208.52,0.0,VAN,1289.6681818181817,1289.6681818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.52,28.116955806070486
1286,truck32,48,225.85,0.0,VAN,1397.5227272727273,1397.5227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.85,28.13045869040192
1287,truck32,49,196.3,0.0,VAN,1440.4352272727272,1440.4352272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.3,33.35888019537581
1288,truck32,50,182.46,0.0,VAN,833.8704545454545,833.8704545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.46,20.776335277345968
1289,truck32,51,148.31,34.99,VAN,1199.2971590909092,1199.2971590909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.3,29.744205248071964
1290,truck32,52,63.23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.23,0.0
1291,truck33,1,306.26,0.0,RIGID,820.197159090909,820.197159090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.26,12.174917073635445
1292,truck33,2,298.64,215.16,RIGID,1163.9289772727273,1163.9289772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8,10.298415500758608
1293,truck33,3,195.74,186.77,RIGID,1132.4676136363637,1132.4676136363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.51,13.459255166338494
1294,truck33,4,526.39,0.0,RIGID,993.6727272727272,993.6727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.39,8.581708711653475
1295,truck33,5,168.68,389.92,RIGID,1210.6488636363636,1210.6488636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.6,9.852700845844318
1296,truck33,6,376.52,0.0,RIGID,1233.3505681818183,1233.3505681818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.52,14.891433880021468
1297,truck33,7,349.38,272.03,RIGID,862.2982954545455,862.2982954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.41,6.308372343513873
1298,truck33,8,273.83,320.7,RIGID,1253.5573863636364,1253.5573863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.53,9.585361039096203
1299,truck33,9,850.86,212.82,RIGID,1780.178409090909,1780.178409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.68,7.608351443840339
1300,truck33,10,460.7,200.0,RIGID,1351.4619318181817,1351.4619318181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.7,9.299027657967788
1301,truck33,11,233.65000000000003,328.15999999999997,RIGID,1117.6113636363636,1117.6113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.81,9.043558932937536
1302,truck33,12,243.8,364.66999999999996,RIGID,1383.272159090909,1383.272159090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.47,10.334905138661876
1303,truck33,13,129.72,274.97,RIGID,1005.7204545454546,1005.7204545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.69000000000005,11.29777286615569
1304,truck33,14,140.35,319.69,RIGID,1174.8801136363636,1174.8801136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.03999999999996,11.610100721244102
1305,truck33,15,235.44,255.48,RIGID,989.4715909090909,989.4715909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.91999999999996,9.162851186987513
1306,truck33,16,340.98,270.77,RIGID,967.7994318181818,967.7994318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.75,7.191995617481517
1307,truck33,17,351.4,132.86,RIGID,892.2602272727273,892.2602272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.26,8.376275753938533
1308,truck33,18,485.20000000000005,238.22,RIGID,1484.0170454545455,1484.0170454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.4200000000001,9.325806654737848
1309,truck33,19,725.82,0.0,RIGID,1336.05625,1336.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.82,8.368234490042298
1310,truck33,20,172.42,0.0,RIGID,1054.3443181818182,62.93181818181818,0.0,0.0,0.0,0.0,0.0,183.9,797.7,0.0,9.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.42,27.79923536389736
1311,truck33,21,0.0,141.1,RIGID,1637.7460227272727,268.8636363636364,0.0,0.0,0.0,0.0,0.0,847.5176136363636,0.0,0.0,0.0,0.0,521.3647727272727,0.0,0.0,0.0,0.0,0.0,0.0,141.1,52.766412590079575
1312,truck33,22,192.74,173.28,RIGID,1053.734659090909,1053.734659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.02,13.087734540043142
1313,truck33,23,555.14,0.0,RIGID,1214.1045454545454,1214.1045454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.14,9.942408280875915
1314,truck33,24,561.3,155.61,RIGID,1729.427840909091,1729.427840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.91,10.966696814493327
1315,truck33,25,228.98000000000002,334.89,RIGID,1705.427840909091,1705.427840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.87,13.749673600791688
1316,truck33,26,435.8,198.16,RIGID,1216.9977272727272,1216.9977272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.96,8.727019367116652
1317,truck33,27,315.32,165.37,RIGID,1463.386931818182,1463.386931818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.69,13.839873300608124
1318,truck33,28,408.65,133.34,RIGID,1312.4431818181818,1312.4431818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.99,11.00847769226705
1319,truck33,29,665.3399999999999,326.93,RIGID,1359.394318181818,1359.394318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.27,6.228071911821563
1320,truck33,30,412.43999999999994,496.36,RIGID,1631.0346590909091,1631.0346590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.8,8.158924244439472
1321,truck33,31,419.14,305.85,RIGID,1282.9017045454545,1282.9017045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.99,8.044506282868792
1322,truck33,32,402.72,286.63,RIGID,902.6619318181818,902.6619318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.35,5.952828579994659
1323,truck33,33,346.64,149.89,RIGID,1702.7267045454546,1702.7267045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.53,15.589690138092456
1324,truck33,34,341.37,140.0,RIGID,1110.0460227272727,1110.0460227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.37,10.48334778540463
1325,truck33,35,403.78,0.0,RIGID,1018.6505681818182,1018.6505681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.78,11.46881262446303
1327,truck33,37,459.43,159.16,RIGID,1296.9079545454545,1296.9079545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.59,9.531127698604156
1328,truck33,38,415.78999999999996,0.0,RIGID,1289.8125,1289.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.78999999999996,14.102320181161165
1329,truck33,39,669.75,0.0,RIGID,1298.4119318181818,1298.4119318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.75,8.81328480644915
1330,truck33,40,433.24,139.5,RIGID,1404.8676136363636,1404.8676136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.74,11.151053898236785
1331,truck33,41,340.27,140.65,RIGID,1177.9392045454545,1177.9392045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.91999999999996,11.134944769175842
1332,truck33,42,278.0,178.19,RIGID,1278.0176136363636,1278.0176136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.19,12.735884375317603
1333,truck33,43,527.01,0.0,RIGID,1224.9289772727273,1224.9289772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.01,10.566473832165943
1334,truck33,44,392.35,0.0,RIGID,994.7494318181818,994.7494318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.35,11.525985585559624
1335,truck33,45,489.71000000000004,0.0,RIGID,1244.31875,1244.31875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.71000000000004,11.551295718256723
1336,truck33,46,534.56,0.0,RIGID,1268.634090909091,1268.634090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.56,10.788919399769737
1337,truck33,47,414.68,0.0,RIGID,1213.1880681818182,1213.1880681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.68,13.300043756343886
1338,truck33,48,150.93,393.78,RIGID,1192.45,1192.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.71,9.952057095518716
1339,truck33,49,395.21000000000004,155.92,RIGID,1521.1761363636363,1521.1761363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.13,12.547681348794956
1340,truck33,50,172.46,385.01,RIGID,1321.278409090909,1321.278409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.47,10.77484091123126
1341,truck33,51,537.99,54.97,RIGID,932.3448863636364,932.3448863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.96,7.148077044739719
1342,truck34,1,352.95,0.0,RIGID,666.3579545454545,666.3579545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.95,8.58286792344396
1343,truck34,2,519.73,0.0,RIGID,1216.928409090909,1216.928409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.73,10.644500166017146
1344,truck34,3,487.2,100.88,RIGID,1340.6022727272727,1340.6022727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0799999999999,10.363383529490424
1345,truck34,4,557.96,0.0,RIGID,1309.8761363636363,1309.8761363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.96,10.672476171699339
1346,truck34,5,369.71000000000004,222.5,RIGID,1521.3119318181818,1521.3119318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.21,11.678325188901434
1347,truck34,6,325.78,250.03000000000003,RIGID,1259.9863636363636,1259.9863636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.81,9.947745624187906
1348,truck34,7,275.12,238.7,RIGID,771.6096590909091,771.6096590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8199999999999,6.826917899452321
1349,truck34,8,429.74,0.0,RIGID,1057.9914772727273,1057.9914772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.74,11.192173116104557
1351,truck34,12,279.69,0.0,RIGID,450.8363636363636,450.8363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.69,7.3279083426780955
1352,truck34,13,0.0,182.88,RIGID,436.0778409090909,436.0778409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,10.840163559593227
1354,truck34,17,215.93,0.0,RIGID,244.22954545454544,244.22954545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.93,5.141895495278352
1355,truck34,18,300.34000000000003,0.0,RIGID,846.8357954545454,846.8357954545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.34000000000003,12.818111944322949
1356,truck34,19,241.59,0.0,RIGID,444.0352272727273,444.0352272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.59,8.35557807174251
1357,truck34,20,114.22,200.02,RIGID,708.6056818181818,708.6056818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.24,10.25135311881625
1358,truck34,21,548.5699999999999,0.0,RIGID,1207.6892045454545,1207.6892045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.5699999999999,10.008319477718516
1360,truck34,23,350.0,0.0,RIGID,608.7267045454546,608.7267045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,7.9066468121915605
1361,truck34,24,163.74,0.0,RIGID,503.26022727272726,503.26022727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.74,13.972555799452016
1362,truck34,25,302.41999999999996,0.0,RIGID,499.3454545454546,499.3454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.41999999999996,7.506346727910013
1363,truck34,26,476.83,0.0,RIGID,993.50625,993.50625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.83,9.472073544161441
1364,truck34,27,658.14,0.0,RIGID,1177.5232954545454,1177.5232954545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.14,8.133720603872968
1365,truck34,28,579.9,0.0,RIGID,1365.7755681818182,1365.7755681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.9,10.706912662106713
1366,truck34,29,380.54999999999995,0.0,RIGID,1275.2738636363636,1275.2738636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.54999999999995,15.234554615001016
1367,truck34,30,372.84999999999997,0.0,RIGID,748.7988636363636,748.7988636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.84999999999997,9.129963862112477
