DATE,LITRES,REG,Country,Type
08/04/2024,239.72,truck40,GB,HVO
08/04/2024,76.34,truck24,GB,HVO
08/04/2024,80.62,truck32,GB,HVO
08/04/2024,39.94,truck30,GB,HVO
08/04/2024,310.01,truck26,GB,HVO
08/04/2024,98.43,truck22,GB,HVO
08/04/2024,129.04,truck23,GB,HVO
08/04/2024,50.2,truck29,GB,HVO
08/04/2024,100.6,truck21,GB,HVO
08/04/2024,730,truck12,GB,HVO
09/04/2024,317.9,truck35,GB,HVO
09/04/2024,200.66,truck6,GB,HVO
09/04/2024,172.59,truck39,GB,HVO
09/04/2024,41.2,truck31,GB,HVO
09/04/2024,213.85,truck55,GB,HVO
09/04/2024,2.04,truck32,GB,HVO
09/04/2024,56,truck24,GB,HVO
09/04/2024,250.02,truck44,GB,HVO
09/04/2024,200.71,truck8,GB,HVO
09/04/2024,217.71,truck43,GB,HVO
09/04/2024,397.13,truck7,GB,HVO
09/04/2024,49.9,truck31,GB,HVO
09/04/2024,50.56,truck30,GB,HVO
09/04/2024,167.8,truck33,GB,HVO
09/04/2024,318.88,truck1,GB,HVO
09/04/2024,35.56,truck29,GB,HVO
09/04/2024,265.02,truck28,GB,HVO
09/04/2024,261.59,truck13,GB,HVO
09/04/2024,272.02,truck46,GB,HVO
09/04/2024,126.45,truck39,GB,HVO
10/04/2024,272.44,truck40,GB,HVO
10/04/2024,169.31,truck55,GB,HVO
10/04/2024,160.54,truck21,GB,HVO
10/04/2024,40.13,truck32,GB,HVO
10/04/2024,40.22,truck24,GB,HVO
10/04/2024,36.25,0,GB,HVO
10/04/2024,61.08,0,GB,HVO
10/04/2024,210.52,truck27,GB,HVO
10/04/2024,33.56,truck31,GB,HVO
10/04/2024,399.42,truck6,GB,HVO
10/04/2024,307.43,truck2,GB,HVO
10/04/2024,199.77,truck23,GB,HVO
10/04/2024,69.55,truck30,GB,HVO
10/04/2024,289.39,truck45,GB,HVO
10/04/2024,53.02,truck29,GB,HVO
10/04/2024,140.05,truck28,GB,HVO
10/04/2024,197.05,truck40,GB,HVO
10/04/2024,278,truck41,GB,HVO
10/04/2024,175,truck20,GB,HVO
11/04/2024,68.12,truck20,GB,HVO
11/04/2024,45.38,truck32,GB,HVO
11/04/2024,68.65,truck24,GB,HVO
11/04/2024,150.99,truck21,GB,HVO
11/04/2024,321.55,truck43,GB,HVO
11/04/2024,53.05,0,GB,HVO
11/04/2024,79.08,truck31,GB,HVO
11/04/2024,146.67,truck1,GB,HVO
11/04/2024,200.27,truck48,GB,HVO
11/04/2024,34.3,truck29,GB,HVO
11/04/2024,43.51,truck30,GB,HVO
11/04/2024,0.11,truck35,GB,HVO
11/04/2024,106.14,truck22,GB,HVO
11/04/2024,350.25,truck35,GB,HVO
11/04/2024,67.64,truck33,GB,HVO
11/04/2024,18.5,truck28,GB,HVO
11/04/2024,130,truck28,GB,HVO
11/04/2024,96.1,truck21,GB,HVO
12/04/2024,249.21,truck13,GB,HVO
12/04/2024,41.33,truck32,GB,HVO
12/04/2024,234.81,truck55,GB,HVO
12/04/2024,262.64,truck10,GB,HVO
12/04/2024,200.77,truck43,GB,HVO
12/04/2024,300.11,truck47,GB,HVO
12/04/2024,333.56,truck16,GB,HVO
12/04/2024,368.14,truck4,GB,HVO
12/04/2024,260,truck14,GB,HVO
12/04/2024,373.65,truck7,GB,HVO
12/04/2024,196.75,truck27,GB,HVO
12/04/2024,200.1,truck20,GB,HVO
12/04/2024,162.83,truck13,GB,HVO
12/04/2024,137.47,truck55,GB,HVO
12/04/2024,112.48,truck22,GB,HVO
12/04/2024,58.08,0,GB,HVO
15/04/2024,252,truck45,GB,HVO
15/04/2024,56.83,truck30,GB,HVO
15/04/2024,53.95,truck29,GB,HVO
15/04/2024,201.13,truck21,GB,HVO
15/04/2024,35.34,truck32,GB,HVO
15/04/2024,131.18,truck33,GB,HVO
15/04/2024,33.15,truck24,GB,HVO
15/04/2024,221.1,truck22,GB,HVO
15/04/2024,165.38,truck40,GB,HVO
15/04/2024,106.16,truck39,GB,HVO
15/04/2024,344.31,truck3,GB,HVO
15/04/2024,220.05,truck17,GB,HVO
15/04/2024,435.42,truck11,GB,HVO
15/04/2024,182.88,truck43,GB,HVO
15/04/2024,101.56,truck7,GB,HVO
15/04/2024,329.33,truck28,GB,HVO
15/04/2024,46.06,truck29,GB,HVO
15/04/2024,106.29,truck33,GB,HVO
15/04/2024,57.96,truck30,GB,HVO
15/04/2024,125.02,truck21,GB,HVO
16/04/2024,291.54,truck2,GB,HVO
16/04/2024,150.11,truck22,GB,HVO
16/04/2024,24.92,truck32,GB,HVO
16/04/2024,49.01,truck24,GB,HVO
16/04/2024,90.27,0,GB,HVO
16/04/2024,176.91,truck43,GB,HVO
16/04/2024,272.37,truck13,GB,HVO
16/04/2024,213.68,truck23,GB,HVO
16/04/2024,321.94,truck6,GB,HVO
16/04/2024,117.84,truck7,GB,HVO
16/04/2024,45.43,truck29,GB,HVO
16/04/2024,325.05,truck45,GB,HVO
16/04/2024,309.99,truck1,GB,HVO
16/04/2024,92.78,truck35,GB,HVO
16/04/2024,333.17,truck5,GB,HVO
16/04/2024,63.87,truck30,GB,HVO
17/04/2024,60.06,truck20,GB,HVO
17/04/2024,74.93,truck22,GB,HVO
17/04/2024,346.01,truck8,GB,HVO
17/04/2024,152.54,truck41,GB,HVO
17/04/2024,49.44,truck32,GB,HVO
17/04/2024,51.09,truck24,GB,HVO
17/04/2024,118.01,truck39,GB,HVO
17/04/2024,39.81,truck30,GB,HVO
17/04/2024,38.03,0,GB,HVO
17/04/2024,97.34,truck22,GB,HVO
17/04/2024,103.51,truck33,GB,HVO
17/04/2024,48.58,truck29,GB,HVO
17/04/2024,238.06,truck27,GB,HVO
17/04/2024,272.09,truck46,GB,HVO
17/04/2024,53.54,truck32,GB,HVO
18/04/2024,251.43,truck2,GB,HVO
18/04/2024,70.49,truck39,GB,HVO
18/04/2024,58.93,truck31,GB,HVO
18/04/2024,62.03,truck24,GB,HVO
18/04/2024,53.98,0,GB,HVO
18/04/2024,234.75,truck55,GB,HVO
18/04/2024,65.43,0,GB,HVO
18/04/2024,214.24,truck8,GB,HVO
18/04/2024,297.3,truck6,GB,HVO
18/04/2024,77.04,truck27,GB,HVO
18/04/2024,79.81,truck27,GB,HVO
18/04/2024,136.21,truck41,GB,HVO
18/04/2024,57.62,truck30,GB,HVO
18/04/2024,124.53,truck22,GB,HVO
18/04/2024,51.63,truck29,GB,HVO
18/04/2024,215.15,truck20,GB,HVO
18/04/2024,199.96,truck7,GB,HVO
19/04/2024,106.36,truck39,GB,HVO
19/04/2024,63.03,truck24,GB,HVO
19/04/2024,350,truck10,GB,HVO
19/04/2024,240.03,truck14,GB,HVO
19/04/2024,51.24,truck32,GB,HVO
19/04/2024,61.98,0,GB,HVO
19/04/2024,115.87,truck27,GB,HVO
19/04/2024,240.98,truck43,GB,HVO
19/04/2024,135,truck28,GB,HVO
19/04/2024,345.02,truck45,GB,HVO
19/04/2024,191.85,truck23,GB,HVO
19/04/2024,227.72,truck8,GB,HVO
19/04/2024,124.09,truck22,GB,HVO
20/04/2024,340.79,truck55,GB,HVO
22/04/2024,64.87,truck30,GB,HVO
22/04/2024,104.7,truck33,GB,HVO
22/04/2024,71.66,truck29,GB,HVO
22/04/2024,54.15,truck24,GB,HVO
22/04/2024,41.55,truck32,GB,HVO
22/04/2024,362.16,0,GB,HVO
22/04/2024,237.59,truck40,GB,HVO
22/04/2024,293.05,truck1,GB,HVO
22/04/2024,210,truck26,GB,HVO
22/04/2024,195.07,truck17,GB,HVO
22/04/2024,31.31,truck29,GB,HVO
22/04/2024,110.64,truck8,GB,HVO
22/04/2024,40.96,truck30,GB,HVO
22/04/2024,78.1,truck20,GB,HVO
22/04/2024,103.61,truck22,GB,HVO
22/04/2024,704.15,truck12,GB,HVO
22/04/2024,155.47,truck28,GB,HVO
23/04/2024,296.78,truck2,GB,HVO
23/04/2024,237.86,truck13,GB,HVO
23/04/2024,291.95,truck42,GB,HVO
23/04/2024,157.27,truck40,GB,HVO
23/04/2024,61.6,truck31,GB,HVO
23/04/2024,68.46,truck24,GB,HVO
23/04/2024,137.01,truck44,GB,HVO
23/04/2024,40.42,truck32,GB,HVO
23/04/2024,316.03,truck46,GB,HVO
23/04/2024,244.16,truck55,GB,HVO
23/04/2024,38.03,truck29,GB,HVO
23/04/2024,115.76,truck22,GB,HVO
23/04/2024,185.14,truck1,GB,HVO
23/04/2024,135,truck28,GB,HVO
23/04/2024,107.28,truck33,GB,HVO
24/04/2024,36.35,truck23,GB,HVO
24/04/2024,288.76,truck7,GB,HVO
24/04/2024,35.32,truck30,GB,HVO
24/04/2024,90.06,truck8,GB,HVO
24/04/2024,117.66,truck40,GB,HVO
24/04/2024,52.02,truck24,GB,HVO
24/04/2024,377.21,truck5,GB,HVO
24/04/2024,42.7,truck32,GB,HVO
24/04/2024,313.22,truck50,GB,HVO
24/04/2024,160.06,truck20,GB,HVO
24/04/2024,203.08,truck43,GB,HVO
24/04/2024,274.6,truck27,GB,HVO
24/04/2024,200.03,truck48,GB,HVO
24/04/2024,252.24,truck13,GB,HVO
24/04/2024,310,truck2,GB,HVO
24/04/2024,102.25,truck22,GB,HVO
24/04/2024,237.39,truck41,GB,HVO
24/04/2024,335.07,truck45,GB,HVO
24/04/2024,58.2,0,GB,HVO
25/04/2024,351.54,truck42,GB,HVO
25/04/2024,152.65,truck21,GB,HVO
25/04/2024,121.69,truck39,GB,HVO
25/04/2024,41.69,truck29,GB,HVO
25/04/2024,43.03,truck30,GB,HVO
25/04/2024,125.41,truck40,GB,HVO
25/04/2024,40.57,truck32,GB,HVO
25/04/2024,47.14,truck31,GB,HVO
25/04/2024,49.2,truck24,GB,HVO
25/04/2024,100.4,truck51,GB,HVO
25/04/2024,142.8,truck23,GB,HVO
25/04/2024,19.2,0,GB,HVO
25/04/2024,15.96,0,GB,HVO
25/04/2024,114.95,truck34,GB,HVO
25/04/2024,82.35,truck33,GB,HVO
25/04/2024,284.32,truck1,GB,HVO
25/04/2024,200.39,truck27,GB,HVO
25/04/2024,77.35,0,GB,HVO
25/04/2024,161.5,truck8,GB,HVO
25/04/2024,199.81,truck47,GB,HVO
25/04/2024,94.76,truck22,GB,HVO
25/04/2024,44.26,truck30,GB,HVO
25/04/2024,267.51,truck55,GB,HVO
25/04/2024,56.12,truck29,GB,HVO
25/04/2024,57.07,truck33,GB,HVO
26/04/2024,125.53,truck39,GB,HVO
26/04/2024,51.68,truck32,GB,HVO
26/04/2024,35.78,truck31,GB,HVO
26/04/2024,113.12,truck40,GB,HVO
26/04/2024,38.01,truck24,GB,HVO
26/04/2024,100.98,truck34,GB,HVO
26/04/2024,272.36,truck46,GB,HVO
26/04/2024,252.88,truck14,GB,HVO
26/04/2024,109.06,truck27,GB,HVO
26/04/2024,274.78,truck28,GB,HVO
26/04/2024,325.05,0,GB,HVO
26/04/2024,89.83,truck23,GB,HVO
26/04/2024,90.63,truck22,GB,HVO
26/04/2024,111.05,truck39,GB,HVO
26/04/2024,275.13,truck10,GB,HVO
26/04/2024,303,truck26,GB,HVO
27/04/2024,345.87,truck35,GB,HVO
29/04/2024,56.62,truck30,GB,HVO
29/04/2024,75.47,truck29,GB,HVO
29/04/2024,35.05,truck32,GB,HVO
29/04/2024,70.05,truck24,GB,HVO
29/04/2024,242.17,truck3,GB,HVO
29/04/2024,119.25,truck40,GB,HVO
29/04/2024,34.66,0,GB,HVO
29/04/2024,283.56,truck16,GB,HVO
29/04/2024,42.13,truck30,GB,HVO
29/04/2024,103.2,truck22,GB,HVO
29/04/2024,56.83,truck29,GB,HVO
29/04/2024,153.32,truck39,GB,HVO
30/04/2024,361.37,truck2,GB,HVO
30/04/2024,200.2,truck20,GB,HVO
30/04/2024,170.8,truck43,GB,HVO
30/04/2024,11.27,truck42,GB,HVO
30/04/2024,201.01,truck42,GB,HVO
30/04/2024,245.45,truck48,GB,HVO
30/04/2024,53.9,truck24,GB,HVO
30/04/2024,28.12,truck31,GB,HVO
30/04/2024,46.8,truck32,GB,HVO
30/04/2024,246.84,truck55,GB,HVO
30/04/2024,28.02,0,GB,HVO
30/04/2024,231.47,truck43,GB,HVO
30/04/2024,179.3,truck23,GB,HVO
30/04/2024,42.15,truck30,GB,HVO
30/04/2024,95.46,truck22,GB,HVO
30/04/2024,97.76,truck39,GB,HVO
30/04/2024,98.04,truck33,GB,HVO
30/04/2024,63.48,0,GB,HVO
01/05/2024,43.87,truck32,GB,HVO
01/05/2024,179.35,truck21,GB,HVO
01/05/2024,40.47,truck31,GB,HVO
01/05/2024,48.01,truck29,GB,HVO
01/05/2024,92.81,truck41,GB,HVO
01/05/2024,65.08,0,GB,HVO
01/05/2024,200.22,truck3,GB,HVO
01/05/2024,256.13,truck6,GB,HVO
01/05/2024,308.4,truck1,GB,HVO
01/05/2024,126.26,truck34,GB,HVO
01/05/2024,305.36,truck13,GB,HVO
01/05/2024,172.41,truck27,GB,HVO
01/05/2024,164.75,truck55,GB,HVO
01/05/2024,111.83,truck39,GB,HVO
01/05/2024,350.02,truck45,GB,HVO
01/05/2024,65.67,truck29,GB,HVO
01/05/2024,54.2,truck30,GB,HVO
01/05/2024,103.84,truck22,GB,HVO
02/05/2024,371.46,truck2,GB,HVO
02/05/2024,71.09,truck32,GB,HVO
02/05/2024,230.04,truck20,GB,HVO
02/05/2024,350,truck5,GB,HVO
02/05/2024,49.04,truck24,GB,HVO
02/05/2024,271.06,truck3,GB,HVO
02/05/2024,164.26,truck27,GB,HVO
02/05/2024,187.79,truck23,GB,HVO
02/05/2024,251.56,truck13,GB,HVO
02/05/2024,163.21,truck55,GB,HVO
02/05/2024,115.24,truck39,GB,HVO
02/05/2024,116.02,truck22,GB,HVO
02/05/2024,55.2,truck30,GB,HVO
02/05/2024,46.24,truck29,GB,HVO
02/05/2024,144.56,truck33,GB,HVO
03/05/2024,160.52,truck41,GB,HVO
03/05/2024,53.63,truck32,GB,HVO
03/05/2024,186.7,truck21,GB,HVO
03/05/2024,76.68,truck31,GB,HVO
03/05/2024,45.12,truck24,GB,HVO
03/05/2024,174.08,truck34,GB,HVO
03/05/2024,106.94,truck40,GB,HVO
03/05/2024,270.02,truck14,GB,HVO
03/05/2024,143.42,0,GB,HVO
03/05/2024,388.43,0,GB,HVO
03/05/2024,308.97,truck51,GB,HVO
03/05/2024,130.41,truck8,GB,HVO
03/05/2024,26.6,0,GB,HVO
03/05/2024,56.68,truck49,GB,HVO
03/05/2024,116.01,truck27,GB,HVO
03/05/2024,78.17,truck39,GB,HVO
03/05/2024,60.69,truck23,GB,HVO
03/05/2024,122.12,truck22,GB,HVO
03/05/2024,259.08,truck28,GB,HVO
05/05/2024,73.86,truck31,GB,HVO
07/05/2024,335.05,truck35,GB,HVO
07/05/2024,275.02,truck45,GB,HVO
07/05/2024,271.95,truck2,GB,HVO
07/05/2024,235.29,truck20,GB,HVO
07/05/2024,267.21,truck6,GB,HVO
07/05/2024,62.34,truck30,GB,HVO
07/05/2024,57.67,truck29,GB,HVO
07/05/2024,251,truck40,GB,HVO
07/05/2024,74.02,truck24,GB,HVO
07/05/2024,141.08,truck33,GB,HVO
07/05/2024,62.99,truck32,GB,HVO
07/05/2024,220.88,truck43,GB,HVO
07/05/2024,194.6,truck47,GB,HVO
07/05/2024,37.62,truck30,GB,HVO
07/05/2024,108.87,truck39,GB,HVO
07/05/2024,38.34,truck29,GB,HVO
07/05/2024,65.41,truck22,GB,HVO
07/05/2024,313.59,truck4,GB,HVO
07/05/2024,43.01,truck31,GB,HVO
07/05/2024,216.99,truck33,GB,HVO
07/05/2024,95.03,truck20,GB,HVO
08/05/2024,256.83,truck1,GB,HVO
08/05/2024,80.74,truck33,GB,HVO
08/05/2024,137.76,truck21,GB,HVO
08/05/2024,268.68,truck41,GB,HVO
08/05/2024,31.63,truck32,GB,HVO
08/05/2024,98.76,truck13,GB,HVO
08/05/2024,59.79,truck24,GB,HVO
08/05/2024,127.67,truck34,GB,HVO
08/05/2024,244.55,truck27,GB,HVO
08/05/2024,78.59,truck39,GB,HVO
08/05/2024,237.98,truck3,GB,HVO
08/05/2024,58.37,truck31,GB,HVO
08/05/2024,48.14,truck30,GB,HVO
08/05/2024,195.07,truck23,GB,HVO
08/05/2024,87.55,truck22,GB,HVO
08/05/2024,80.39,0,GB,HVO
09/05/2024,300.3,truck42,GB,HVO
09/05/2024,331,truck16,GB,HVO
09/05/2024,42.3,truck29,GB,HVO
09/05/2024,253.63,truck55,GB,HVO
09/05/2024,42.32,truck24,GB,HVO
09/05/2024,241.96,truck41,GB,HVO
09/05/2024,179.6,truck33,GB,HVO
09/05/2024,48.89,truck31,GB,HVO
09/05/2024,68.89,truck39,GB,HVO
09/05/2024,36.39,truck30,GB,HVO
09/05/2024,357.96,truck2,GB,HVO
09/05/2024,275.29,truck8,GB,HVO
09/05/2024,190,truck5,GB,HVO
09/05/2024,200.1,truck20,GB,HVO
09/05/2024,270.29,truck1,GB,HVO
09/05/2024,112.83,truck22,GB,HVO
09/05/2024,59.74,0,GB,HVO
09/05/2024,107.41,truck33,GB,HVO
10/05/2024,113.92,truck34,GB,HVO
10/05/2024,53.64,truck29,GB,HVO
10/05/2024,184.3,truck40,GB,HVO
10/05/2024,146.46,truck21,GB,HVO
10/05/2024,56.05,truck24,GB,HVO
10/05/2024,77.19,truck32,GB,HVO
10/05/2024,250.04,truck14,GB,HVO
10/05/2024,290.06,0,GB,HVO
10/05/2024,37.01,0,GB,HVO
10/05/2024,279.4,truck13,GB,HVO
10/05/2024,150.86,truck27,GB,HVO
10/05/2024,188.73,truck23,GB,HVO
10/05/2024,285.38,truck28,GB,HVO
10/05/2024,81.42,truck22,GB,HVO
10/05/2024,280.52,truck46,GB,HVO
10/05/2024,285.85,truck3,GB,HVO
10/05/2024,144.67,truck39,GB,HVO
10/05/2024,41.59,truck30,GB,HVO
11/05/2024,283.77,truck35,GB,HVO
12/05/2024,208.99,truck10,GB,HVO
13/05/2024,320,truck45,GB,HVO
13/05/2024,100.47,truck20,GB,HVO
13/05/2024,272.63,truck6,GB,HVO
13/05/2024,248.11,truck42,GB,HVO
13/05/2024,57.01,truck31,GB,HVO
13/05/2024,55.63,truck29,GB,HVO
13/05/2024,48.92,truck30,GB,HVO
13/05/2024,30.73,truck32,GB,HVO
13/05/2024,58.08,truck24,GB,HVO
13/05/2024,100.93,truck7,GB,HVO
13/05/2024,207.34,truck40,GB,HVO
13/05/2024,350,truck26,GB,HVO
13/05/2024,124.97,truck8,GB,HVO
13/05/2024,300.66,truck50,GB,HVO
13/05/2024,32.93,truck29,GB,HVO
13/05/2024,160.01,truck17,GB,HVO
13/05/2024,21.05,truck30,GB,HVO
13/05/2024,317.36,0,GB,HVO
13/05/2024,114.87,truck23,GB,HVO
13/05/2024,83.29,truck22,GB,HVO
13/05/2024,53.02,truck31,GB,HVO
13/05/2024,83.3,truck39,GB,HVO
14/05/2024,319.01,truck7,GB,HVO
14/05/2024,174.53,truck1,GB,HVO
14/05/2024,114.22,truck34,GB,HVO
14/05/2024,44.09,truck32,GB,HVO
14/05/2024,74.2,truck24,GB,HVO
14/05/2024,65.12,0,GB,HVO
14/05/2024,29.32,0,GB,HVO
14/05/2024,110.2,truck8,GB,HVO
14/05/2024,150.63,truck20,GB,HVO
14/05/2024,318.81,truck48,GB,HVO
14/05/2024,314.95,truck43,GB,HVO
14/05/2024,303.82,truck42,GB,HVO
14/05/2024,113.02,truck22,GB,HVO
14/05/2024,153.24,truck41,GB,HVO
14/05/2024,49.77,truck30,GB,HVO
14/05/2024,50.22,truck31,GB,HVO
14/05/2024,47.84,truck29,GB,HVO
14/05/2024,172.42,truck33,GB,HVO
14/05/2024,14.61,0,GB,HVO
15/05/2024,329.21,truck45,GB,HVO
15/05/2024,258.35,truck13,GB,HVO
15/05/2024,32.07,truck32,GB,HVO
15/05/2024,58.98,truck24,GB,HVO
15/05/2024,100.28,truck9,GB,HVO
15/05/2024,162.91,truck23,GB,HVO
15/05/2024,133.83,truck8,GB,HVO
15/05/2024,333.24,truck50,GB,HVO
15/05/2024,163.57,truck39,GB,HVO
15/05/2024,65.8,truck30,GB,HVO
15/05/2024,197.92,truck13,GB,HVO
15/05/2024,274.27,truck7,GB,HVO
15/05/2024,62.48,truck31,GB,HVO
15/05/2024,46.28,truck29,GB,HVO
15/05/2024,127.14,truck22,GB,HVO
16/05/2024,137.92,truck27,GB,HVO
16/05/2024,100.69,truck23,GB,HVO
16/05/2024,200.52,truck1,GB,HVO
16/05/2024,80.27,truck1,GB,HVO
16/05/2024,35.68,truck32,GB,HVO
16/05/2024,87.85,truck40,GB,HVO
16/05/2024,75.9,truck24,GB,HVO
16/05/2024,43.75,0,GB,HVO
16/05/2024,121.76,truck39,GB,HVO
16/05/2024,157.45,truck10,GB,HVO
16/05/2024,116.51,truck27,GB,HVO
16/05/2024,225.01,truck14,GB,HVO
16/05/2024,365.48,truck28,GB,HVO
16/05/2024,54.29,truck29,GB,HVO
16/05/2024,57.03,truck31,GB,HVO
16/05/2024,36.2,truck30,GB,HVO
16/05/2024,98.78,truck22,GB,HVO
16/05/2024,152.83,truck40,GB,HVO
17/05/2024,93.29,truck21,GB,HVO
17/05/2024,194.88,truck20,GB,HVO
17/05/2024,239.5,truck2,GB,HVO
17/05/2024,54.02,truck32,GB,HVO
17/05/2024,70.26,truck24,GB,HVO
17/05/2024,134.99,truck41,GB,HVO
17/05/2024,316.28,truck47,GB,HVO
17/05/2024,40,0,GB,HVO
17/05/2024,135.07,truck39,GB,HVO
17/05/2024,210.05,truck23,GB,HVO
17/05/2024,385.02,truck45,GB,HVO
17/05/2024,157.7,truck27,GB,HVO
17/05/2024,104.82,truck22,GB,HVO
20/05/2024,369.02,truck5,GB,HVO
20/05/2024,46.06,truck30,GB,HVO
20/05/2024,69.94,truck31,GB,HVO
20/05/2024,378.25,truck6,GB,HVO
20/05/2024,76.68,truck29,GB,HVO
20/05/2024,48.72,truck32,GB,HVO
20/05/2024,129.55,truck34,GB,HVO
20/05/2024,68.72,truck24,GB,HVO
20/05/2024,261.74,truck43,GB,HVO
20/05/2024,270,truck26,GB,HVO
20/05/2024,112.32,0,GB,HVO
20/05/2024,225,truck17,GB,HVO
20/05/2024,115.37,truck22,GB,HVO
20/05/2024,55.46,truck31,GB,HVO
20/05/2024,180.01,truck50,GB,HVO
20/05/2024,101.45,truck39,GB,HVO
20/05/2024,60.2,truck30,GB,HVO
20/05/2024,164.96,truck41,GB,HVO
20/05/2024,246.43,truck20,GB,HVO
20/05/2024,60.57,0,GB,HVO
20/05/2024,193.54,truck8,GB,HVO
21/05/2024,315.58,truck2,GB,HVO
21/05/2024,348.31,truck35,GB,HVO
21/05/2024,57.32,truck29,GB,HVO
21/05/2024,52.32,truck32,GB,HVO
21/05/2024,26.19,truck24,GB,HVO
21/05/2024,292.42,truck7,GB,HVO
21/05/2024,58.45,truck31,GB,HVO
21/05/2024,127.52,0,GB,HVO
21/05/2024,44.7,truck30,GB,HVO
21/05/2024,100.23,truck39,GB,HVO
21/05/2024,69.51,truck29,GB,HVO
21/05/2024,126.63,truck20,GB,HVO
21/05/2024,68.11,truck32,GB,HVO
21/05/2024,48.06,truck28,GB,HVO
21/05/2024,61.93,truck28,GB,HVO
22/05/2024,175.39,truck34,GB,HVO
22/05/2024,336.4,truck4,GB,HVO
22/05/2024,203.08,truck21,GB,HVO
22/05/2024,215.02,truck23,GB,HVO
22/05/2024,40.64,truck24,GB,HVO
22/05/2024,227.79,truck40,GB,HVO
22/05/2024,36.68,0,GB,HVO
22/05/2024,55.07,0,GB,HVO
22/05/2024,225.02,truck17,GB,HVO
22/05/2024,244.02,truck27,GB,HVO
22/05/2024,394.42,truck42,GB,HVO
22/05/2024,350,truck45,GB,HVO
22/05/2024,40.81,truck30,GB,HVO
22/05/2024,231.76,truck41,GB,HVO
22/05/2024,301.98,truck8,GB,HVO
22/05/2024,355.76,truck13,GB,HVO
22/05/2024,150.53,truck21,GB,HVO
22/05/2024,46.07,truck32,GB,HVO
22/05/2024,145.01,truck28,GB,HVO
22/05/2024,1.03,0,GB,HVO
22/05/2024,6.36,0,GB,HVO
23/05/2024,318.67,truck2,GB,HVO
23/05/2024,138.98,truck34,GB,HVO
23/05/2024,55.64,truck31,GB,HVO
23/05/2024,29.56,truck29,GB,HVO
23/05/2024,141.74,truck23,GB,HVO
23/05/2024,97.86,truck40,GB,HVO
23/05/2024,74.07,truck24,GB,HVO
23/05/2024,90.07,0,GB,HVO
23/05/2024,151.86,truck27,GB,HVO
23/05/2024,50.33,truck31,GB,HVO
23/05/2024,101.81,truck22,GB,HVO
23/05/2024,197,truck20,GB,HVO
23/05/2024,36.9,truck32,GB,HVO
23/05/2024,60.6,truck30,GB,HVO
23/05/2024,124.12,truck47,GB,HVO
23/05/2024,212.07,truck7,GB,HVO
24/05/2024,55.32,truck29,GB,HVO
24/05/2024,65.06,truck24,GB,HVO
24/05/2024,141.4,truck23,GB,HVO
24/05/2024,46.45,0,GB,HVO
24/05/2024,104.65,truck34,GB,HVO
24/05/2024,300,truck17,GB,HVO
24/05/2024,341.1,truck16,GB,HVO
24/05/2024,300,truck14,GB,HVO
24/05/2024,85.99,0,GB,HVO
24/05/2024,35.1,truck29,GB,HVO
24/05/2024,332.8,truck4,GB,HVO
24/05/2024,66.13,truck32,GB,HVO
24/05/2024,312.37,truck28,GB,HVO
25/05/2024,59.39,truck24,GB,HVO
25/05/2024,65.82,truck31,GB,HVO
28/05/2024,162.16,truck41,GB,HVO
28/05/2024,162.3,truck27,GB,HVO
28/05/2024,55.39,truck23,GB,HVO
28/05/2024,518.88,truck12,GB,HVO
28/05/2024,200.13,truck45,GB,HVO
28/05/2024,52.19,truck30,GB,HVO
28/05/2024,252.81,truck13,GB,HVO
28/05/2024,348.46,truck1,GB,HVO
28/05/2024,33.75,truck31,GB,HVO
28/05/2024,149,truck40,GB,HVO
28/05/2024,63.57,truck24,GB,HVO
28/05/2024,204.25,truck43,GB,HVO
28/05/2024,268.12,truck10,GB,HVO
28/05/2024,419.66,0,GB,HVO
28/05/2024,135.27,truck39,GB,HVO
28/05/2024,46.55,truck29,GB,HVO
28/05/2024,105.58,truck47,GB,HVO
28/05/2024,48.04,truck32,GB,HVO
28/05/2024,104.69,truck40,GB,HVO
28/05/2024,61.77,truck30,GB,HVO
28/05/2024,300.57,truck8,GB,HVO
29/05/2024,261.21,truck2,GB,HVO
29/05/2024,200,truck9,GB,HVO
29/05/2024,200.22,truck7,GB,HVO
29/05/2024,42.74,truck31,GB,HVO
29/05/2024,82.32,truck33,GB,HVO
29/05/2024,66.01,truck24,GB,HVO
29/05/2024,250.01,truck50,GB,HVO
29/05/2024,83.95,truck39,GB,HVO
29/05/2024,50.22,truck31,GB,HVO
29/05/2024,95.63,truck8,GB,HVO
29/05/2024,42.94,truck30,GB,HVO
29/05/2024,45.52,truck29,GB,HVO
29/05/2024,36.59,truck32,GB,HVO
29/05/2024,171.27,truck41,GB,HVO
29/05/2024,312.1,truck35,GB,HVO
29/05/2024,110.42,truck33,GB,HVO
29/05/2024,60.01,0,GB,HVO
30/05/2024,227.92,truck7,GB,HVO
30/05/2024,200,truck6,GB,HVO
30/05/2024,231.43,truck45,GB,HVO
30/05/2024,217.07,truck23,GB,HVO
30/05/2024,71.04,truck24,GB,HVO
30/05/2024,295.51,truck12,GB,HVO
30/05/2024,233.71,truck40,GB,HVO
30/05/2024,162,truck50,GB,HVO
30/05/2024,33.09,truck31,GB,HVO
30/05/2024,167.16,truck27,GB,HVO
30/05/2024,46.26,truck29,GB,HVO
30/05/2024,151.56,truck28,GB,HVO
30/05/2024,76.46,truck23,GB,HVO
